society;municipality;square_name;ykj_n;ykj_e;level1;level2;level3;level4;level5
Etelä-Savon Lintuharrastajat Oriolus ry;Rantasalmi;Kolkonpää;687;356;1;98.4;174.8;228.8;264.8
Etelä-Savon Lintuharrastajat Oriolus ry;Rantasalmi;Hiltula;687;357;1;98.4;174.8;228.8;264.8
Etelä-Savon Lintuharrastajat Oriolus ry;Rantasalmi;Tammenlahti;687;358;1;98.4;174.8;228.8;264.8
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Niittylahti;687;359;1;98.4;174.8;228.8;264.8
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Makkola;687;360;1;98.4;174.8;228.8;264.8
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Viitamäki;687;361;1;98.4;174.8;228.8;264.8
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Kumpuranta;687;362;1;78.72;139.84;183.04;211.84
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Hevossalo;687;363;1;78.72;139.84;183.04;211.84
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Aittolahti;687;364;1;98.4;174.8;228.8;264.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Varmo;687;365;1;98.4;174.8;228.8;264.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Närsäkkälä;687;366;1;98.4;174.8;228.8;264.8
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Jollonjoki;687;367;1;78.72;139.84;183.04;211.84
Porin Lintutieteellinen Yhdistys ry;Merikarvia;Kasapoda;688;319;1;19.5;40;52.2;65.3
Porin Lintutieteellinen Yhdistys ry;Merikarvia;Kasala;688;320;1;105.7;212.4;258.1;304.7
Porin Lintutieteellinen Yhdistys ry;Merikarvia;Honkajärvi;688;321;1;97.6;173.2;227.2;263.2
Porin Lintutieteellinen Yhdistys ry;Merikarvia;Koittankoski;688;322;1;97.6;173.2;227.2;263.2
Porin Lintutieteellinen Yhdistys ry;Siikainen;Haapakeidas;688;323;1;97.6;173.2;227.2;263.2
Porin Lintutieteellinen Yhdistys ry;Kankaanpää;Paasto;688;324;1;97.6;173.2;227.2;263.2
Porin Lintutieteellinen Yhdistys ry;Kankaanpää;Honkajoen keskusta;688;325;1;97.6;173.2;227.2;263.2
Porin Lintutieteellinen Yhdistys ry;Kankaanpää;Prinkkikylä;688;326;1;97.6;173.2;227.2;263.2
Pirkanmaan Lintutieteellinen Yhdistys ry;Parkano;Laholuoma;688;327;1;97.6;173.2;227.2;263.2
Pirkanmaan Lintutieteellinen Yhdistys ry;Parkano;Lapinneva;688;328;1;97.6;173.2;227.2;263.2
Pirkanmaan Lintutieteellinen Yhdistys ry;Parkano;Parkanon keskusta;688;329;1;97.6;173.2;227.2;263.2
Pirkanmaan Lintutieteellinen Yhdistys ry;Parkano;Aurejärvi;688;330;1;97.6;173.2;227.2;263.2
Pirkanmaan Lintutieteellinen Yhdistys ry;Ylöjärvi;Itä-Aure;688;331;1;97.6;173.2;227.2;263.2
Pirkanmaan Lintutieteellinen Yhdistys ry;Ylöjärvi;Kuru Riuttanen;688;332;1;97.6;173.2;227.2;263.2
Pirkanmaan Lintutieteellinen Yhdistys ry;Ruovesi;Haukkamaa;688;333;1;97.6;173.2;227.2;263.2
Pirkanmaan Lintutieteellinen Yhdistys ry;Ruovesi;Mustaselkä;688;334;1;97.6;173.2;227.2;263.2
Pirkanmaan Lintutieteellinen Yhdistys ry;Ruovesi;Tuuhoskylä;688;335;1;97.6;173.2;227.2;263.2
Suomenselän Lintutieteellinen Yhdistys ry;Mänttä-Vilppula;Vilppula;688;336;1;97.6;173.2;227.2;263.2
Suomenselän Lintutieteellinen Yhdistys ry;Mänttä-Vilppula;Mänttä;688;337;1;97.6;173.2;227.2;263.2
Suomenselän Lintutieteellinen Yhdistys ry;Mänttä-Vilppula;Raja-aho;688;338;1;97.6;173.2;227.2;263.2
Keski-Suomen Lintutieteellinen Yhdistys ry;Jämsä;Valkealuomi;688;339;1;97.6;173.2;227.2;263.2
Keski-Suomen Lintutieteellinen Yhdistys ry;Jämsä;Koskenpää;688;340;1;97.6;173.2;227.2;263.2
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Moksi;688;341;1;97.6;173.2;227.2;263.2
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Korpilahden pohjoispuoli;688;342;1;97.6;173.2;227.2;263.2
Keski-Suomen Lintutieteellinen Yhdistys ry;Muurame;Ristinselkä;688;343;1;78.08;138.56;181.76;210.56
Keski-Suomen Lintutieteellinen Yhdistys ry;Toivakka;Vaaterinvuori;688;344;1;97.6;173.2;227.2;263.2
Keski-Suomen Lintutieteellinen Yhdistys ry;Toivakka;Toivakkan keskusta;688;345;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Kangasniemi;Paappala;688;346;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Kangasniemi;Haarajoki;688;347;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Kangasniemi;Kutemajärvi;688;348;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Kangasniemi;Oravasalo;688;349;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Mikkeli;Häkkilä;688;350;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Mikkeli;Vesakkoaho;688;351;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Hällinmäki;688;352;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Joroinen;Kaitainen;688;353;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Joroinen;Lahnalahti;688;354;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Rantasalmi;Kolkontaipale;688;355;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Rantasalmi;Rantasalmen kk;688;356;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Rantasalmi;Asikkala;688;357;1;78.08;138.56;181.76;210.56
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Haukiniemi;688;358;1;78.08;138.56;181.76;210.56
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Juvola;688;359;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Enonkoski;Enonkosken kk;688;360;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Luotojärvi;688;361;1;97.6;173.2;227.2;263.2
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Pistala;688;362;1;97.6;173.2;227.2;263.2
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Villala;688;363;1;97.6;173.2;227.2;263.2
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Suuri-Nivunki;688;364;1;97.6;173.2;227.2;263.2
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Ätäskö;688;365;1;97.6;173.2;227.2;263.2
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Onterhuuhta;688;366;1;97.6;173.2;227.2;263.2
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Lautakko;688;367;1;97.6;173.2;227.2;263.2
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Saunakangas;688;368;1;78.08;138.56;181.76;210.56
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Storbådan;689;319;1;19.5;40;52.2;65.3
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Siipyy;689;320;1;110.9;222.8;270.4;319.1
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Metsälä;689;321;1;96.8;171.6;225.6;261.6
Suupohjan Lintutieteellinen Yhdistys ry;Isojoki;Vesijärvi;689;322;1;96.8;171.6;225.6;261.6
Suupohjan Lintutieteellinen Yhdistys ry;Isojoki;Tempakankeidas;689;323;1;96.8;171.6;225.6;261.6
Suupohjan Lintutieteellinen Yhdistys ry;Isojoki;Kodesjärvi;689;324;1;96.8;171.6;225.6;261.6
Porin Lintutieteellinen Yhdistys ry;Kankaanpää;Jyllinkoski;689;325;1;96.8;171.6;225.6;261.6
Porin Lintutieteellinen Yhdistys ry;Karvia;Kantti;689;326;1;96.8;171.6;225.6;261.6
Porin Lintutieteellinen Yhdistys ry;Karvia;Suomijärvi;689;327;1;96.8;171.6;225.6;261.6
Pirkanmaan Lintutieteellinen Yhdistys ry;Parkano;Kovesjärvi;689;328;1;96.8;171.6;225.6;261.6
Pirkanmaan Lintutieteellinen Yhdistys ry;Parkano;Linnanjärvi;689;329;1;96.8;171.6;225.6;261.6
Pirkanmaan Lintutieteellinen Yhdistys ry;Kihniö;Mäkikylä;689;330;1;96.8;171.6;225.6;261.6
Pirkanmaan Lintutieteellinen Yhdistys ry;Ylöjärvi;Iso-Mustajärvi;689;331;1;96.8;171.6;225.6;261.6
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Vaskivesi;689;332;1;96.8;171.6;225.6;261.6
Suomenselän Lintutieteellinen Yhdistys ry;Ruovesi;Visuvesi;689;333;1;96.8;171.6;225.6;261.6
Pirkanmaan Lintutieteellinen Yhdistys ry;Ruovesi;Tarjanne;689;334;1;96.8;171.6;225.6;261.6
Suomenselän Lintutieteellinen Yhdistys ry;Mänttä-Vilppula;Pohjaslahti;689;335;1;96.8;171.6;225.6;261.6
Suomenselän Lintutieteellinen Yhdistys ry;Mänttä-Vilppula;Haikankylä;689;336;1;96.8;171.6;225.6;261.6
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Kaukasenselkä;689;337;1;96.8;171.6;225.6;261.6
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Roosinpohja;689;338;1;96.8;171.6;225.6;261.6
Keski-Suomen Lintutieteellinen Yhdistys ry;Jämsä;Porkkakylät;689;339;1;96.8;171.6;225.6;261.6
Keski-Suomen Lintutieteellinen Yhdistys ry;Jämsä;Salosvesi;689;340;1;96.8;171.6;225.6;261.6
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Parkkola;689;341;1;96.8;171.6;225.6;261.6
Keski-Suomen Lintutieteellinen Yhdistys ry;Muurame;Muuratjärvi;689;342;1;96.8;171.6;225.6;261.6
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Säynätsalo;689;343;1;96.8;171.6;225.6;261.6
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Oravasaari;689;344;1;96.8;171.6;225.6;261.6
Keski-Suomen Lintutieteellinen Yhdistys ry;Toivakka;Huikko;689;345;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Kangasniemi;Häppälä;689;346;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Kangasniemi;Kokonkylä;689;347;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Kangasniemi;Pölläkkä;689;348;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Kangasniemi;Halkokumpu;689;349;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Suuraukeansuo;689;350;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Montola;689;351;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Virtasalmi;689;352;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Joroinen;Sysmä;689;353;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Joroinen;Joroisten kk;689;354;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Joroinen;Kerisalo;689;355;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Rantasalmi;Porosalmi;689;356;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Ahvensalmi;689;357;1;77.44;137.28;180.48;209.28
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Oravi;689;358;1;77.44;137.28;180.48;209.28
Etelä-Savon Lintuharrastajat Oriolus ry;Enonkoski;Ihamaniemi;689;359;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Enonkoski;Hanhivirta;689;360;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Savonrannan kk;689;361;1;96.8;171.6;225.6;261.6
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Valkeisniemi;689;362;1;77.44;137.28;180.48;209.28
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Vihtavaara;689;363;1;96.8;171.6;225.6;261.6
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Puhossalo;689;364;1;96.8;171.6;225.6;261.6
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Suorlahti;689;365;1;96.8;171.6;225.6;261.6
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Kiteen keskusta;689;366;1;96.8;171.6;225.6;261.6
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Kantosyrjä;689;367;1;96.8;171.6;225.6;261.6
Pohjois-Karjalan lintutieteellinen yhdistys ry;Tohmajärvi;Rämeenjärvi;689;368;1;96.8;171.6;225.6;261.6
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Skaftung;690;320;1;105.7;212.4;258.1;304.7
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Härkmeri;690;321;1;96;170;224;260
Suupohjan Lintutieteellinen Yhdistys ry;Isojoki;Kärjenkoski;690;322;1;96;170;224;260
Suupohjan Lintutieteellinen Yhdistys ry;Isojoki;Villamo;690;323;1;96;170;224;260
Suupohjan Lintutieteellinen Yhdistys ry;Isojoki;Lauhanvuori;690;324;1;96;170;224;260
Suupohjan Lintutieteellinen Yhdistys ry;Kauhajoki;Kauhajärvi;690;325;1;96;170;224;260
Porin Lintutieteellinen Yhdistys ry;Karvia;Ämmälä;690;326;1;96;170;224;260
Porin Lintutieteellinen Yhdistys ry;Karvia;Mustakoski;690;327;1;96;170;224;260
Pirkanmaan Lintutieteellinen Yhdistys ry;Parkano;Sompaneva;690;328;1;96;170;224;260
Pirkanmaan Lintutieteellinen Yhdistys ry;Kihniö;Kankarinjärvi;690;329;1;96;170;224;260
Pirkanmaan Lintutieteellinen Yhdistys ry;Kihniö;Kihniön keskusta;690;330;1;96;170;224;260
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Kantoperä;690;331;1;96;170;224;260
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Vaskuu;690;332;1;96;170;224;260
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Virrtain keskusta;690;333;1;96;170;224;260
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Uurasjärvi;690;334;1;96;170;224;260
Suomenselän Lintutieteellinen Yhdistys ry;Mänttä-Vilppula;Ylä-Kolkki;690;335;1;96;170;224;260
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Haapamäki;690;336;1;96;170;224;260
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Valkealahti;690;337;1;96;170;224;260
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Keuruun keskusta;690;338;1;96;170;224;260
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Huttula;690;339;1;96;170;224;260
Keski-Suomen Lintutieteellinen Yhdistys ry;Petäjävesi;Petäjäveden keskusta;690;340;1;96;170;224;260
Keski-Suomen Lintutieteellinen Yhdistys ry;Petäjävesi;Kintaus;690;341;1;96;170;224;260
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Vesanka;690;342;1;96;170;224;260
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Jyväskylän keskusta;690;343;1;96;170;224;260
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Vaajakoski;690;344;1;96;170;224;260
Keski-Suomen Lintutieteellinen Yhdistys ry;Laukaa;Lievestuore;690;345;1;96;170;224;260
Keski-Suomen Lintutieteellinen Yhdistys ry;Hankasalmi;Niemisjärvi;690;346;1;96;170;224;260
Keski-Suomen Lintutieteellinen Yhdistys ry;Hankasalmi;Tervamäki;690;347;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Kylmämäki;690;348;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Ristimäki;690;349;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Naarajärvi;690;350;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Pyhitty;690;351;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Joroinen;Maavesi;690;352;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Joroinen;Pasala;690;353;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Joroinen;Palviainen;690;354;1;96;170;224;260
Lintuyhdistys Kuikka ry (Pohjois-Savo);Varkaus;Harjuranta;690;355;1;96;170;224;260
Lintuyhdistys Kuikka ry (Pohjois-Savo);Varkaus;Pisamaniemi;690;356;1;76.8;136;179.2;208
Lintuyhdistys Kuikka ry (Pohjois-Savo);Varkaus;Viljolahti;690;357;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Varkaus;Hevonlahti;690;358;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Enonkoski;Vaajasalo;690;359;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Leipämäki;690;360;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Säimen;690;361;1;96;170;224;260
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Säimenniemi;690;362;1;76.8;136;179.2;208
Pohjois-Karjalan lintutieteellinen yhdistys ry;Rääkkylä;Pötsönlahti;690;363;1;76.8;136;179.2;208
Pohjois-Karjalan lintutieteellinen yhdistys ry;Rääkkylä;Sangenlahti;690;364;1;96;170;224;260
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Piimäjärvi;690;365;1;96;170;224;260
Pohjois-Karjalan lintutieteellinen yhdistys ry;Kitee;Huikkola;690;366;1;96;170;224;260
Pohjois-Karjalan lintutieteellinen yhdistys ry;Tohmajärvi;Tohmajärven keskusta;690;367;1;96;170;224;260
Pohjois-Karjalan lintutieteellinen yhdistys ry;Tohmajärvi;Värtsilä;690;368;1;96;170;224;260
Pohjois-Karjalan lintutieteellinen yhdistys ry;Tohmajärvi;Jouhtenus;690;369;1;76.8;136;179.2;208
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Murgrund;691;320;1;85.9;172.8;210.8;249.8
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Lapväärtti;691;321;1;95.2;168.4;222.4;258.4
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Dagsmark;691;322;1;95.2;168.4;222.4;258.4
Suupohjan Lintutieteellinen Yhdistys ry;Karijoki;Rajamäenkylä;691;323;1;95.2;168.4;222.4;258.4
Suupohjan Lintutieteellinen Yhdistys ry;Kauhajoki;Uuro;691;324;1;95.2;168.4;222.4;258.4
Suupohjan Lintutieteellinen Yhdistys ry;Kauhajoki;Juonikylä;691;325;1;95.2;168.4;222.4;258.4
Suupohjan Lintutieteellinen Yhdistys ry;Kauhajoki;Nummijärvi;691;326;1;95.2;168.4;222.4;258.4
Porin Lintutieteellinen Yhdistys ry;Karvia;Sara;691;327;1;95.2;168.4;222.4;258.4
Pirkanmaan Lintutieteellinen Yhdistys ry;Parkano;Hanhineva;691;328;1;95.2;168.4;222.4;258.4
Pirkanmaan Lintutieteellinen Yhdistys ry;Kihniö;Päretneva;691;329;1;95.2;168.4;222.4;258.4
Pirkanmaan Lintutieteellinen Yhdistys ry;Kihniö;Pääjärvi;691;330;1;95.2;168.4;222.4;258.4
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Kurjenkylä;691;331;1;95.2;168.4;222.4;258.4
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Uskalinperä;691;332;1;95.2;168.4;222.4;258.4
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Ikkala;691;333;1;95.2;168.4;222.4;258.4
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Jyrkeejärvi;691;334;1;95.2;168.4;222.4;258.4
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Kuusijärvi;691;335;1;95.2;168.4;222.4;258.4
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Pihlajaveden asema;691;336;1;95.2;168.4;222.4;258.4
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Lammasperä;691;337;1;95.2;168.4;222.4;258.4
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Jukojärvi;691;338;1;95.2;168.4;222.4;258.4
Suomenselän Lintutieteellinen Yhdistys ry;Multia;Kollinperä;691;339;1;95.2;168.4;222.4;258.4
Keski-Suomen Lintutieteellinen Yhdistys ry;Petäjävesi;Kumpu;691;340;1;95.2;168.4;222.4;258.4
Keski-Suomen Lintutieteellinen Yhdistys ry;Petäjävesi;Ylä-Kintaus;691;341;1;95.2;168.4;222.4;258.4
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Vertaala;691;342;1;95.2;168.4;222.4;258.4
Keski-Suomen Lintutieteellinen Yhdistys ry;Jyväskylä;Puuppola;691;343;1;95.2;168.4;222.4;258.4
Keski-Suomen Lintutieteellinen Yhdistys ry;Laukaa;Vihtavuori;691;344;1;95.2;168.4;222.4;258.4
Keski-Suomen Lintutieteellinen Yhdistys ry;Laukaa;Simuna;691;345;1;95.2;168.4;222.4;258.4
Keski-Suomen Lintutieteellinen Yhdistys ry;Hankasalmi;Venekoski;691;346;1;95.2;168.4;222.4;258.4
Keski-Suomen Lintutieteellinen Yhdistys ry;Hankasalmi;Hankasalmi asema;691;347;1;95.2;168.4;222.4;258.4
Keski-Suomen Lintutieteellinen Yhdistys ry;Hankasalmi;Sauvomäki;691;348;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Paltanen;691;349;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Pieksämäen keskusta;691;350;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Kukkaromäki;691;351;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Syvänsi;691;352;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Pieksämäki;Haapa-aho;691;353;1;95.2;168.4;222.4;258.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Varkaus;Varkauden keskusta;691;354;1;95.2;168.4;222.4;258.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Varkaus;Rauhamäki;691;355;1;95.2;168.4;222.4;258.4
Lintuyhdistys Kuikka ry (Pohjois-Savo);Varkaus;Kangaslampi;691;356;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Heinävesi;Karhiantaival;691;357;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Heinävesi;Säynelahti;691;358;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Heinävesi;Paitomäki;691;359;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Iso-Vihtari;691;360;1;95.2;168.4;222.4;258.4
Etelä-Savon Lintuharrastajat Oriolus ry;Savonlinna;Rönkönvaara;691;361;1;95.2;168.4;222.4;258.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Rääkkylä;Varpasalo;691;362;1;76.16;134.72;177.92;206.72
Pohjois-Karjalan lintutieteellinen yhdistys ry;Rääkkylä;Rääkkylän keskusta;691;363;1;95.2;168.4;222.4;258.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Rääkkylä;Kompakka;691;364;1;95.2;168.4;222.4;258.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Rääkkylä;Suuri-Onkamo;691;365;1;95.2;168.4;222.4;258.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Tohmajärvi;Onkamo;691;366;1;95.2;168.4;222.4;258.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Tohmajärvi;Vatala;691;367;1;95.2;168.4;222.4;258.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Tohmajärvi;Kankaankylä;691;368;1;95.2;168.4;222.4;258.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Tohmajärvi;Kenraalinkylä;691;369;1;95.2;168.4;222.4;258.4
Pohjois-Karjalan lintutieteellinen yhdistys ry;Joensuu;Saaroinen;691;370;1;76.16;134.72;177.92;206.72
Suupohjan Lintutieteellinen Yhdistys ry;Kaskinen;Sälgrund;692;319;1;51.8;104.6;129.2;154.9
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Kristiina;692;320;1;93.2;187.4;228.3;270.1
Suupohjan Lintutieteellinen Yhdistys ry;Kristiinankaupunki;Tiukka;692;321;1;94.4;166.8;220.8;256.8
Suupohjan Lintutieteellinen Yhdistys ry;Karijoki;Karijoen keskusta;692;322;1;94.4;166.8;220.8;256.8
Suupohjan Lintutieteellinen Yhdistys ry;Karijoki;Kankalojärvi;692;323;1;94.4;166.8;220.8;256.8
Suupohjan Lintutieteellinen Yhdistys ry;Kauhajoki;Päntäne;692;324;1;94.4;166.8;220.8;256.8
Suupohjan Lintutieteellinen Yhdistys ry;Kauhajoki;Hyyppä;692;325;1;94.4;166.8;220.8;256.8
Suupohjan Lintutieteellinen Yhdistys ry;Kauhajoki;Nummikangas;692;326;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Kurikka;Ilvesjoki;692;327;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Kurikka;Koskue;692;328;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Kurikka;Yli-Valli;692;329;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Seinäjoki;Sammattineva;692;330;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Seinäjärvi;692;331;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Liedenpohja;692;332;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Virrat;Killinkoski;692;333;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Ähtäri;Alastaipale;692;334;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Sällinkylä;692;335;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Valkeajärvi;692;336;1;94.4;166.8;220.8;256.8
Suomenselän Lintutieteellinen Yhdistys ry;Keuruu;Janhosperä;692;337;1;94.4;166.8;220.8;256.8
